input_box_index,gt_box_index,iou
4935,1,0.12520718622864954
4936,0,0.10594728264993751
4936,1,0.0
4937,0,0.31749414202805465
4937,1,0.006857510291685291
4938,0,0.23742508721854122
4938,1,0.21284867767631319
4939,0,0.11416138558147512
4939,1,0.0
4940,0,0.26394274498646125
4940,1,0.0
4941,0,0.10933493662090266
4941,1,0.0
4942,0,0.31345546656948303
4942,1,0.0
4943,0,0.288105241770441
4943,1,0.12213849044235305
4944,0,0.10594728264993751
4944,1,0.0
4945,0,0.31749414202805465
4945,1,0.006857510291685291
4946,0,0.22285410525980429
4946,1,0.21284867767631319
4947,0,0.11416138558147512
4947,1,0.0
4948,0,0.24655787524844525
4948,1,0.0
4949,0,0.10933493662090266
4949,1,0.0
4950,0,0.2876030576707173
4950,1,0.0
4951,0,0.2783431204991956
4951,1,0.1173902537073441
4952,0,0.10594728264993751
4952,1,0.0
4953,0,0.31749414202805465
4953,1,0.006857510291685291
4954,0,0.20862228333594088
4954,1,0.21284867767631319
4955,0,0.11365664939921974
4955,1,0.0
4956,0,0.22964475636061724
4956,1,0.0
4957,0,0.10933493662090266
4957,1,0.0
4958,0,0.2627486971790593
4958,1,0.0
4959,0,0.10594728264993751
4959,1,0.0
4960,0,0.3158355818432201
4960,1,0.006857510291685291
4961,0,0.19471791603882868
4961,1,0.2063670546454578
4962,0,0.10253650476454813
4962,1,0.0
4963,0,0.21318444342059703
4963,1,0.0
4964,0,0.10933493662090266
4964,1,0.0
4965,0,0.23883568415803275
4965,1,0.0
4966,0,0.10594728264993751
4966,1,0.0
4967,0,0.2799615179064317
4967,1,0.006857510291685291
4968,0,0.18112983048466727
4968,1,0.1951844298879964
4969,0,0.0916362395181284
4969,1,0.0
4970,0,0.19715899252994712
4970,1,0.0
4971,0,0.10348252297873747
4971,1,0.0
4972,0,0.21581153289019359
4972,1,0.0
4973,0,0.10594728264993751
4973,1,0.0
4974,0,0.245991632825448
4974,1,0.006857510291685291
4975,0,0.16784735637128959
4975,1,0.18420721949445237
4976,0,0.08094939596864277
4976,1,0.0
4977,0,0.1815513955427472
4977,1,0.0
4978,0,0.08868214390058059
4978,1,0.0
4979,0,0.19362758831841023
4979,1,0.0
4980,0,0.10148119697969862
4980,1,0.0
4981,0,0.2137782368424363
4981,1,0.006857510291685291
4982,0,0.15486029803334114
4982,1,0.17342981507052288
4983,0,0.07046976684985452
4983,1,0.0
4984,0,0.166345519852655
4984,1,0.0
4985,0,0.07427352833853262
4985,1,0.0
4986,0,0.17223868283315547
4986,1,0.0
4987,0,0.08131109224951112
4987,1,0.0
4988,0,0.18318852854233988
4988,1,0.006857510291685291
4989,0,0.14215890834151665
4989,1,0.16284681054729847
4990,0,0.060191383298011915
4990,1,0.0
4991,0,0.060241324600505415
4991,1,0.0
4992,0,0.15160282931088268
4992,1,0.0
4993,0,0.06186640570268695
4993,1,0.0
4994,0,0.154102764887455
4994,1,0.006857510291685291
4995,0,0.05010850351529355
4995,1,0.0
4996,0,0.0465709727501271
4996,1,0.0
4997,0,0.131680946013666
4997,1,0.0
4998,0,0.04310869412740039
4998,1,0.0
4999,0,0.12641269468715038
4999,1,0.006299827919469962
5000,0,0.0402156020740521
5000,1,0.0
5001,0,0.03324865421349531
5001,1,0.0
5002,0,0.11243660955747904
5002,1,0.0
5003,0,0.025002183534797683
5003,1,0.0
5004,0,0.10002021229569533
5004,1,0.005690592344103402
5005,0,0.03050735981999376
5005,1,0.0
5006,0,0.02026124518643501
5006,1,0.0
5007,0,0.007513541446871237
5007,1,0.0
5008,0,0.0748361962446647
5008,1,0.005082094011055437
5009,0,0.02097865433552617
5009,1,0.0
5010,0,0.0075962735120190675
5010,1,0.0
5011,0,0.0
5011,1,0.0
5012,0,0.05077950383583269
5012,1,0.004474331582918352
5013,0,0.0
5013,1,0.0
5014,0,0.0
5014,1,0.0
5015,0,0.0
5015,1,0.0
5016,0,0.0
5016,1,0.0
5017,0,0.0
5017,1,0.0
5018,0,0.0
5018,1,0.0
5019,0,0.0
5019,1,0.0
5020,0,0.0
5020,1,0.0
5021,0,0.0
5021,1,0.0
5022,0,0.0
5022,1,0.0
5023,0,0.0
5023,1,0.0
5024,0,0.0
5024,1,0.0
5025,0,0.0
5025,1,0.0
5026,0,0.0
5026,1,0.0
5027,0,0.0
5027,1,0.0
5028,0,0.0
5028,1,0.0
5029,0,0.0
5029,1,0.0
5030,0,0.0
5030,1,0.0
5031,0,0.0
5031,1,0.0
5032,0,0.0
5032,1,0.0
5033,0,0.0
5033,1,0.0
5034,0,0.0
5034,1,0.0
5035,0,0.0
5035,1,0.0
5036,0,0.0
5036,1,0.0
5037,0,0.0
5037,1,0.0
5038,0,0.00836342388047562
5038,1,0.0
5039,0,0.0
5039,1,0.0
5040,0,0.0
5040,1,0.0
5041,0,0.0
5041,1,0.0
5042,0,0.0
5042,1,0.0
5043,0,0.022249866916942706
5043,1,0.0
5044,0,0.0
5044,1,0.0
5045,0,0.0
5045,1,0.000715258474289747
5046,0,0.0017120151063620308
5046,1,0.0
5047,0,0.05782476966357676
5047,1,0.0
5048,0,0.0
5048,1,0.0
5049,0,0.03652411842745086
5049,1,0.0
5050,0,0.0
5050,1,0.0
5051,0,0.005338626768258866
5051,1,0.0031177330986967705
5052,0,0.008044545450103774
5052,1,0.0
5053,0,0.0682425303684464
5053,1,0.0
5054,0,0.0
5054,1,0.0
5055,0,0.051202654035849796
5055,1,0.0
5056,0,0.0
5056,1,0.0
5057,0,0.0254260329605606
5057,1,0.005531771001495684
5058,0,0.01445764996915911
5058,1,0.0
5059,0,0.07886752615418838
5059,1,0.0
5060,0,0.005904804581809305
5060,1,0.0
5061,0,0.0663028960375232
5061,1,0.0
5062,0,0.0
5062,1,0.0
5063,0,0.04633252748101207
5063,1,0.007957455866375635
5064,0,0.02095287633042439
5064,1,0.0
5065,0,0.08970600277162175
5065,1,0.0
5066,0,0.015645671207234733
5066,1,0.0
5067,0,0.08184328238373381
5067,1,0.0
5068,0,0.006323509462953927
5068,1,0.0
5069,0,0.06810925198984664
5069,1,0.010394872186472589
5070,0,0.027531812092945064
5070,1,0.0
5071,0,0.10076445950183872
5071,1,0.0
5072,0,0.025577037566687836
5072,1,0.0
5073,0,0.09784334178748516
5073,1,0.0
5074,0,0.020859451002982442
5074,1,0.0
5075,0,0.09081169616950437
5075,1,0.012844105274179974
5076,0,0.03419608600156034
5076,1,0.0
5077,0,0.11204966215235726
5077,1,0.0
5078,0,0.035704547179329735
5078,1,0.0
5079,0,0.1143237755941582
5079,1,0.0
5080,0,0.17698041165680972
5080,1,0.08174575318318114
5081,0,0.03582147894152799
5081,1,0.0
5082,0,0.11450016984099234
5082,1,0.015305241271102351
5083,0,0.04094736933121773
5083,1,0.0
5084,0,0.12356865686098498
5084,1,0.0
5085,0,0.04603406870517979
5085,1,0.0
5086,0,0.13130654713860937
5086,1,0.0
5087,0,0.19047264720043347
5087,1,0.08708560088247519
5088,0,0.051228606499380304
5088,1,0.0
5089,0,0.13924033796173274
5089,1,0.01777836715815457
5090,0,0.04778737728428803
5090,1,0.0
5091,0,0.13532878476657412
5091,1,0.0
5092,0,0.05657170728534369
5092,1,0.0
5093,0,0.14881497939976873
5093,1,0.0
5094,0,0.20427780456604389
5094,1,0.09247842854649514
5095,0,0.06710099521170786
5095,1,0.0
5096,0,0.16510382849782385
5096,1,0.020263570765808862
5097,0,0.05471787044333484
5097,1,0.0
5098,0,0.1473376976108537
5098,1,0.0
5099,0,0.06732381657465868
5099,1,0.0
5100,0,0.16687386186577033
5100,1,0.0
5101,0,0.2184068977445083
5101,1,0.09792502857718682
5102,0,0.08346004294845058
5102,1,0.0
5103,0,0.19216892502070584
5103,1,0.022760940784492454
5104,0,0.06174065628192321
5104,1,0.0
5105,0,0.15960337434101501
5105,1,0.0
5106,0,0.07829701151658697
5106,1,0.0
5107,0,0.18550956763930077
5107,1,0.0
5108,0,0.23287146374605042
5108,1,0.10342620925789466
5109,0,0.08700541697498113
5109,1,0.0
5110,0,0.220521358132777
5110,1,0.025270566775138253
5111,0,0.06885759073619069
5111,1,0.0
5112,0,0.1721341387887506
5112,1,0.0
5113,0,0.0825745658619122
5113,1,0.0
5114,0,0.2047501819465443
5114,1,0.0
5115,0,0.2476835940188979
5115,1,0.10898279515323613
5116,0,0.08700541697498113
5116,1,0.0
5117,0,0.25025521257538147
5117,1,0.027792539179891242
5118,0,0.07607057984005124
5118,1,0.0
5119,0,0.1849386785080607
5119,1,0.0
5120,0,0.0825745658619122
5120,1,0.0
5121,0,0.22462564336664703
5121,1,0.0
5122,0,0.26285596816031653
5122,1,0.11459562752111908
5123,0,0.08700541697498113
5123,1,0.0
5124,0,0.28147397023921417
5124,1,0.027830622267608567
5125,0,0.07636970691830221
5125,1,0.0
5126,0,0.1980260648614169
5126,1,0.0
5127,0,0.23315534515639066
5127,1,0.03050472685646393
5128,0,0.0825745658619122
5128,1,0.0
5129,0,0.245167899275346
5129,1,0.0
5130,0,0.2784018901175678
5130,1,0.12026556473733492
5131,0,0.08700541697498113
5131,1,0.0
5132,0,0.28279305400186805
5132,1,0.027830622267608567
5133,0,0.07636970691830221
5133,1,0.0
5134,0,0.21140577445187447
5134,1,0.0
5135,0,0.23315534515639066
5135,1,0.03050472685646393
5136,0,0.0825745658619122
5136,1,0.0
5137,0,0.26641107720026735
5137,1,0.0
5138,0,0.288105241770441
5138,1,0.1259934827331772
5139,0,0.08700541697498113
5139,1,0.0
5140,0,0.28279305400186805
5140,1,0.027830622267608567
5141,0,0.07636970691830221
5141,1,0.0
5142,0,0.22508771200754452
5142,1,0.0
5143,0,0.23315534515639066
5143,1,0.03050472685646393
5144,0,0.0825745658619122
5144,1,0.0
5145,0,0.2747694946019782
5145,1,0.0
5146,0,0.288105241770441
5146,1,0.13178027544655463
5147,0,0.08700541697498113
5147,1,0.0
5148,0,0.28279305400186805
5148,1,0.027830622267608567
5149,0,0.07636970691830221
5149,1,0.0
5150,0,0.23908223483456115
5150,1,0.0
5151,0,0.23315534515639066
5151,1,0.03050472685646393
5152,0,0.0825745658619122
5152,1,0.0
5153,0,0.2747694946019782
5153,1,0.0
5154,0,0.288105241770441
5154,1,0.13762685528708624
5155,0,0.08700541697498113
5155,1,0.0
5156,0,0.2827930540018681
5156,1,0.027830622267608577
5157,0,0.07636970691830221
5157,1,0.0
5158,0,0.2534001789654139
5158,1,0.0
5159,0,0.0825745658619122
5159,1,0.0
5160,0,0.2747694946019782
5160,1,0.0
5161,0,0.288105241770441
5161,1,0.14353415361568708
5162,0,0.08700541697498113
5162,1,0.0
5163,0,0.2827930540018681
5163,1,0.027830622267608577
5164,0,0.07636970691830221
5164,1,0.0
5165,0,0.2635923094717444
5165,1,0.0
5166,0,0.0825745658619122
5166,1,0.0
5167,0,0.2747694946019782
5167,1,0.0
5168,0,0.288105241770441
5168,1,0.14950312123917384
5169,0,0.08700541697498113
5169,1,0.0
5170,0,0.2827930540018681
5170,1,0.027830622267608577
5171,0,0.07636970691830221
5171,1,0.0
5172,0,0.2533460917884915
5172,1,0.0
5173,0,0.0825745658619122
5173,1,0.0
5174,0,0.2747694946019782
5174,1,0.0
5175,0,0.288105241770441
5175,1,0.1539757565210923
5176,0,0.08700541697498113
5176,1,0.0
5177,0,0.2827930540018681
5177,1,0.027830622267608577
5178,0,0.07636970691830221
5178,1,0.0
5179,0,0.2390293762798583
5179,1,0.0
5180,0,0.0825745658619122
5180,1,0.0
5181,0,0.2747694946019782
5181,1,0.0
5182,0,0.288105241770441
5182,1,0.1539757565210923
5183,0,0.08700541697498113
5183,1,0.0
5184,0,0.2827930540018681
5184,1,0.027830622267608577
5185,0,0.07636970691830221
5185,1,0.0
5186,0,0.2250360406823107
5186,1,0.0
5187,0,0.0825745658619122
5187,1,0.0
5188,0,0.2747694946019782
5188,1,0.0
5189,0,0.288105241770441
5189,1,0.1539757565210923
5190,0,0.08700541697498113
5190,1,0.0
5191,0,0.2827930540018681
5191,1,0.027830622267608577
5192,0,0.07636970691830221
5192,1,0.0
5193,0,0.2113552508020745
5193,1,0.0
5194,0,0.0825745658619122
5194,1,0.0
5195,0,0.2663303943241096
5195,1,0.0
5196,0,0.288105241770441
5196,1,0.1501079115431602
5197,0,0.08700541697498113
5197,1,0.0
5198,0,0.2827930540018681
5198,1,0.027830622267608577
5199,0,0.07636970691830221
5199,1,0.0
5200,0,0.19797665107075582
5200,1,0.0
5201,0,0.0825745658619122
5201,1,0.0
5202,0,0.2450899004133831
5202,1,0.0
5203,0,0.2783431204991956
5203,1,0.1441326776628304
5204,0,0.08700541697498113
5204,1,0.0
5205,0,0.2827930540018681
5205,1,0.027830622267608577
5206,0,0.07604346119336709
5206,1,0.0
5207,0,0.18489033840359048
5207,1,0.0
5208,0,0.0825745658619122
5208,1,0.0
5209,0,0.22455019678254573
5209,1,0.0
5210,0,0.08700541697498113
5210,1,0.0
5211,0,0.2813544809426431
5211,1,0.027830622267608577
5212,0,0.06883083442352375
5212,1,0.0
5213,0,0.1720868377525639
5213,1,0.0
5214,0,0.0825745658619122
5214,1,0.0
5215,0,0.2046771643861589
5215,1,0.0
5216,0,0.08700541697498113
5216,1,0.0
5217,0,0.2501414740061831
5217,1,0.027830622267608577
5218,0,0.061714255089737505
5218,1,0.0
5219,0,0.15955707922757217
5219,1,0.0
5220,0,0.07825561141651079
5220,1,0.0
5221,0,0.1854388636588175
5221,1,0.0
5222,0,0.08700541697498113
5222,1,0.0
5223,0,0.22041296491232892
5223,1,0.027830622267608577
5224,0,0.05469181734831259
5224,1,0.0
5225,0,0.1472923766695286
5225,1,0.0
5226,0,0.06728325478033938
5226,1,0.0
5227,0,0.16680536322271405
5227,1,0.0
5228,0,0.08339801558799148
5228,1,0.0
5229,0,0.19206550899514618
5229,1,0.027830622267608577
5230,0,0.04776166544710067
5230,1,0.0
5231,0,0.13528440756903876
5231,1,0.0
5232,0,0.056531958590066295
5232,1,0.0
5233,0,0.14874858450011533
5233,1,0.0
5234,0,0.0670408267474654
5234,1,0.0
5235,0,0.165005054561311
5235,1,0.02783062226760858
5236,0,0.04092199209054023
5236,1,0.0
5237,0,0.0459951089027683
5237,1,0.0
5238,0,0.13124216053406507
5238,1,0.0
5239,0,0.05117021460271168
5239,1,0.0
5240,0,0.1391459004297121
5240,1,0.02783062226760858
5241,0,0.034171036868317656
5241,1,0.0
5242,0,0.0356663530149919
5242,1,0.0
5243,0,0.11426130752437394
5243,1,0.0
5244,0,0.03576478607464753
5244,1,0.0
5245,0,0.11440978929079113
5245,1,0.025524077815029935
5246,0,0.027507084744780325
5246,1,0.0
5247,0,0.025539586690729584
5247,1,0.0
5248,0,0.09778270776258943
5248,1,0.0
5249,0,0.020804384075478525
5249,1,0.0
5250,0,0.09072511667947898
5250,1,0.02301321211746257
5251,0,0.020928464606378913
5251,1,0.0
5252,0,0.015608942131450783
5252,1,0.0
5253,0,0.0062699995174389815
5253,1,0.0
5254,0,0.06802623871963627
5254,1,0.02051461146320138
5255,0,0.014433547864554806
5255,1,0.0
5256,0,0.00586877663837108
5256,1,0.0
5257,0,0.0
5257,1,0.0
5258,0,0.04625286454472454
5258,1,0.01802818620302482
5259,0,0.0
5259,1,0.0
5260,0,0.0
5260,1,0.0
5261,0,0.0
5261,1,0.0
5262,0,0.0
5262,1,0.0
5263,0,0.0
5263,1,0.0
5264,0,0.0
5264,1,0.0
5265,0,0.0
5265,1,0.0
5266,0,0.0
5266,1,0.0
5267,0,0.0
5267,1,0.0
5268,0,0.0
5268,1,0.0
5269,0,0.0
5269,1,0.0
5270,0,0.0
5270,1,0.0
5271,0,0.0
5271,1,0.0
5272,0,0.0
5272,1,0.0
5273,0,0.0
5273,1,0.0
5274,0,0.0
5274,1,0.0
5275,0,0.0
5275,1,0.0
5276,0,0.0
5276,1,0.0
5277,0,0.0
5277,1,0.0
5278,0,0.0
5278,1,0.0
5279,0,0.0
5279,1,0.0
5280,0,0.0
5280,1,0.0
5281,0,0.0
5281,1,0.0
5282,0,0.0
5282,1,0.0
5283,0,0.0
5283,1,0.0
5284,0,0.007228600950566691
5284,1,0.0
5285,0,0.0
5285,1,0.0
5286,0,0.0
5286,1,0.0
5287,0,0.0
5287,1,0.0
5288,0,0.0
5288,1,0.0
5289,0,0.019194941430669032
5289,1,0.0
5290,0,0.0
5290,1,0.0
5291,0,0.0
5291,1,0.0012512748264376424
5292,0,0.0009509052856315022
5292,1,0.0
5293,0,0.04591909428247926
5293,1,0.0
5294,0,0.0
5294,1,0.0
5295,0,0.031449031803785596
5295,1,0.0
5296,0,0.0
5296,1,0.0
5297,0,0.004838993094949139
5297,1,0.0054639999452605024
5298,0,0.004455662965518363
5298,1,0.0
5299,0,0.054082256323201544
5299,1,0.0
5300,0,0.0
5300,1,0.0
5301,0,0.044001377492921566
5301,1,0.0
5302,0,0.0
5302,1,0.0
5303,0,0.0230034349367456
5303,1,0.009712324596181626
5304,0,0.007985050198437656
5304,1,0.0
5305,0,0.062373843964650844
5305,1,0.0
5306,0,0.004172608561212527
5306,1,0.0
5307,0,0.05686300160929514
5307,1,0.0
5308,0,0.0
5308,1,0.0
5309,0,0.041836682813936314
5309,1,0.013996701943409802
5310,0,0.011539327524747248
5310,1,0.0
5311,0,0.0707969118873356
5311,1,0.0
5312,0,0.011024638151750844
5312,1,0.0
5313,0,0.0700454772385101
5313,1,0.0
5314,0,0.005072393541021675
5314,1,0.0
5315,0,0.06137636717007155
5315,1,0.018317592875333265
5316,0,0.015118759172595982
5316,1,0.0
5317,0,0.0793546124225539
5317,1,0.0
5318,0,0.01797082063655325
5318,1,0.0
5319,0,0.08356096217352131
5319,1,0.0
5320,0,0.016684694081371864
5320,1,0.0
5321,0,0.08166299544820471
5321,1,0.022675466169797192
5322,0,0.018723613123403458
5322,1,0.0
5323,0,0.08805019948590605
5323,1,0.0
5324,0,0.02501311005570896
5324,1,0.0
5325,0,0.09742223631349442
5325,1,0.0
5326,0,0.17698041165680972
5326,1,0.09663110818630236
5327,0,0.028568461034493852
5327,1,0.0
5328,0,0.1027402323963132
5328,1,0.027070798663643217
5329,0,0.022354161178739933
5329,1,0.0
5330,0,0.0968870327024879
5330,1,0.0
5331,0,0.03215351489792713
5331,1,0.0
5332,0,0.11164274197037428
5332,1,0.0
5333,0,0.19047264720043347
5333,1,0.1030359225094799
5334,0,0.040733326289146554
5334,1,0.0
5335,0,0.12465521379611974
5335,1,0.031504075426639855
5336,0,0.026010679028641445
5336,1,0.0
5337,0,0.1058685817347525
5337,1,0.0
5338,0,0.03939410001032963
5338,1,0.0
5339,0,0.12623662735037325
5339,1,0.0
5340,0,0.20427780456604389
5340,1,0.10951599028553288
5341,0,0.053189382852602746
5341,1,0.0
5342,0,0.14745889835920095
5342,1,0.0359757899399369
5343,0,0.029693446321396207
5343,1,0.0
5344,0,0.11499843082475156
5344,1,0.0
5345,0,0.046736988589195214
5345,1,0.0
5346,0,0.14121879350602792
5346,1,0.0
5347,0,0.2184068977445083
5347,1,0.11607264563932022
5348,0,0.06594721277948921
5348,1,0.0
5349,0,0.17120646331969736
5349,1,0.04048644427918188
5350,0,0.03340274673483933
5350,1,0.0
5351,0,0.12428028356324976
5351,1,0.0
5352,0,0.05418436425568671
5352,1,0.0
5353,0,0.15660494508636078
5353,1,0.0
5354,0,0.23287146374605042
5354,1,0.12270725441907138
5355,0,0.06870147064662414
5355,1,0.0
5356,0,0.19595775018775397
5356,1,0.04503654930244112
5357,0,0.03713886804919411
5357,1,0.0
5358,0,0.13371796789904258
5358,1,0.0
5359,0,0.05707485948293783
5359,1,0.0
5360,0,0.1724116452484936
5360,1,0.0
5361,0,0.2476835940188979
5361,1,0.12942121514493923
5362,0,0.06870147064662414
5362,1,0.0
5363,0,0.2217777682442744
5363,1,0.049626624843073196
5364,0,0.04090210222149917
5364,1,0.0
5365,0,0.1433154414027122
5365,1,0.0
5366,0,0.05707485948293783
5366,1,0.0
5367,0,0.18865637513433478
5367,1,0.0
5368,0,0.26285596816031653
5368,1,0.13621595999179284
5369,0,0.06870147064662414
5369,1,0.0
5370,0,0.2487372646957438
5370,1,0.04969607299380738
5371,0,0.04105766222722524
5371,1,0.0
5372,0,0.15307679680002736
5372,1,0.0
5373,0,0.2069458401159631
5373,1,0.05458268878564917
5374,0,0.05707485948293783
5374,1,0.0
5375,0,0.2053575983613319
5375,1,0.0
5376,0,0.2784018901175678
5376,1,0.14309295580770043
5377,0,0.06870147064662414
5377,1,0.0
5378,0,0.24987301871634654
5378,1,0.04969607299380738
5379,0,0.04105766222722524
5379,1,0.0
5380,0,0.16300626779124144
5380,1,0.0
5381,0,0.2069458401159631
5381,1,0.05458268878564917
5382,0,0.05707485948293783
5382,1,0.0
5383,0,0.2225348310274685
5383,1,0.0
5384,0,0.288105241770441
5384,1,0.15005370516962424
5385,0,0.06870147064662414
5385,1,0.0
5386,0,0.24987301871634654
5386,1,0.04969607299380738
5387,0,0.04105766222722524
5387,1,0.0
5388,0,0.17310823517367196
5388,1,0.0
5389,0,0.2069458401159631
5389,1,0.05458268878564917
5390,0,0.05707485948293783
5390,1,0.0
5391,0,0.2292674571067681
5391,1,0.0
5392,0,0.288105241770441
5392,1,0.15709974747792285
5393,0,0.06870147064662414
5393,1,0.0
5394,0,0.24987301871634654
5394,1,0.04969607299380738
5395,0,0.04105766222722524
5395,1,0.0
5396,0,0.18338723328616313
5396,1,0.0
5397,0,0.2069458401159631
5397,1,0.05458268878564917
5398,0,0.05707485948293783
5398,1,0.0
5399,0,0.2292674571067681
5399,1,0.0
5400,0,0.288105241770441
5400,1,0.16423266009133572
5401,0,0.06870147064662414
5401,1,0.0
5402,0,0.24987301871634668
5402,1,0.04969607299380739
5403,0,0.04105766222722524
5403,1,0.0
5404,0,0.193847956795349
5404,1,0.0
5405,0,0.05707485948293783
5405,1,0.0
5406,0,0.2292674571067681
5406,1,0.0
5407,0,0.288105241770441
5407,1,0.17145405950420756
5408,0,0.06870147064662414
5408,1,0.0
5409,0,0.24987301871634668
5409,1,0.04969607299380739
5410,0,0.04105766222722524
5410,1,0.0
5411,0,0.20126019553879995
5411,1,0.0
5412,0,0.05707485948293783
5412,1,0.0
5413,0,0.2292674571067681
5413,1,0.0
5414,0,0.288105241770441
5414,1,0.17876560256779833
5415,0,0.06870147064662414
5415,1,0.0
5416,0,0.24987301871634668
5416,1,0.04969607299380739
5417,0,0.04105766222722524
5417,1,0.0
5418,0,0.19380854626338243
5418,1,0.0
5419,0,0.05707485948293783
5419,1,0.0
5420,0,0.2292674571067681
5420,1,0.0
5421,0,0.288105241770441
5421,1,0.18425399753224564
5422,0,0.06870147064662414
5422,1,0.0
5423,0,0.24987301871634668
5423,1,0.04969607299380739
5424,0,0.04105766222722524
5424,1,0.0
5425,0,0.18334851036240973
5425,1,0.0
5426,0,0.05707485948293783
5426,1,0.0
5427,0,0.2292674571067681
5427,1,0.0
5428,0,0.288105241770441
5428,1,0.18425399753224564
5429,0,0.06870147064662414
5429,1,0.0
5430,0,0.24987301871634668
5430,1,0.04969607299380739
5431,0,0.04105766222722524
5431,1,0.0
5432,0,0.1730701820184888
5432,1,0.0
5433,0,0.05707485948293783
5433,1,0.0
5434,0,0.2292674571067681
5434,1,0.0
5435,0,0.288105241770441
5435,1,0.18425399753224564
5436,0,0.06870147064662414
5436,1,0.0
5437,0,0.24987301871634668
5437,1,0.04969607299380739
5438,0,0.04105766222722524
5438,1,0.0
5439,0,0.16296886717681106
5439,1,0.0
5440,0,0.05707485948293783
5440,1,0.0
5441,0,0.22246977040910268
5441,1,0.0
5442,0,0.288105241770441
5442,1,0.17950725520097224
5443,0,0.06870147064662414
5443,1,0.0
5444,0,0.24987301871634668
5444,1,0.04969607299380739
5445,0,0.04105766222722524
5445,1,0.0
5446,0,0.15304003208435224
5446,1,0.0
5447,0,0.05707485948293783
5447,1,0.0
5448,0,0.20529435312080613
5448,1,0.0
5449,0,0.2783431204991956
5449,1,0.17218653729811387
5450,0,0.06870147064662414
5450,1,0.0
5451,0,0.24987301871634668
5451,1,0.04969607299380739
5452,0,0.04088799728601935
5452,1,0.0
5453,0,0.1432792965049243
5453,1,0.0
5454,0,0.05707485948293783
5454,1,0.0
5455,0,0.18859487033692218
5455,1,0.0
5456,0,0.06870147064662414
5456,1,0.0
5457,0,0.24863436890417487
5457,1,0.04969607299380739
5458,0,0.03712486491745956
5458,1,0.0
5459,0,0.13368242727595106
5459,1,0.0
5460,0,0.05707485948293783
5460,1,0.0
5461,0,0.1723518100276128
5461,1,0.0
5462,0,0.06870147064662414
5462,1,0.0
5463,0,0.2216792672356406
5463,1,0.04969607299380739
5464,0,0.03338884430864674
5464,1,0.0
5465,0,0.12424533218705539
5465,1,0.0
5466,0,0.05415635423103205
5466,1,0.0
5467,0,0.15654671237120618
5467,1,0.0
5468,0,0.06870147064662414
5468,1,0.0
5469,0,0.19586336830078027
5469,1,0.04969607299380739
5470,0,0.02967964351828146
5470,1,0.0
5471,0,0.1149640541618603
5471,1,0.0
5472,0,0.04670937291985518
5472,1,0.0
5473,0,0.14116209977079353
5473,1,0.0
5474,0,0.0658989925628109
5474,1,0.0
5475,0,0.17111594747451375
5475,1,0.04969607299380739
5476,0,0.0259969747815986
5476,1,0.0
5477,0,0.10583476572562568
5477,1,0.0
5478,0,0.039366870426316335
5478,1,0.0
5479,0,0.12618141238309843
5479,1,0.0
5480,0,0.05314230995409943
5480,1,0.0
5481,0,0.14737201579156436
5481,1,0.0496960729938074
5482,0,0.022340554435946257
5482,1,0.0
5483,0,0.032126663358885386
5483,1,0.0
5484,0,0.11158894865964367
5484,1,0.0
5485,0,0.04068736024296629
5485,1,0.0
5486,0,0.12457175005907284
5486,1,0.0496960729938074
5487,0,0.01871010284795037
5487,1,0.0
5488,0,0.02498662874300103
5488,1,0.0
5489,0,0.09736981045140337
5489,1,0.0
5490,0,0.028523563255622223
5490,1,0.0
5491,0,0.10265998959316507
5491,1,0.04549714936573977
5492,0,0.015105344342225602
5492,1,0.0
5493,0,0.017944701945668676
5493,1,0.0
5494,0,0.08350985227347807
5494,1,0.0
5495,0,0.016640827757612595
5495,1,0.0
5496,0,0.08158579066618508
5496,1,0.040943041278701596
5497,0,0.01152600713159458
5497,1,0.0
5498,0,0.010998874685026033
5498,1,0.0
5499,0,0.005029523532337109
5499,1,0.0
5500,0,0.06130203108856546
5500,1,0.03642843583559861
5501,0,0.00797182324877816
5501,1,0.0
5502,0,0.004147193120845328
5502,1,0.0
5503,0,0.0
5503,1,0.0
5504,0,0.04176505846501246
5504,1,0.031952821282984226
5505,0,0.0
5505,1,0.0
5506,0,0.0
5506,1,0.0
5507,0,0.0
5507,1,0.0
5508,0,0.0
5508,1,0.0
5509,0,0.0
5509,1,0.0
5510,0,0.0
5510,1,0.0
5511,0,0.0
5511,1,0.0
5512,0,0.0
5512,1,0.0
5513,0,0.0
5513,1,0.0
5514,0,0.0
5514,1,0.0
5515,0,0.0
5515,1,0.0
5516,0,0.0
5516,1,0.0
5517,0,0.0
5517,1,0.0
5518,0,0.0
5518,1,0.0
5519,0,0.0
5519,1,0.0
5520,0,0.0
5520,1,0.0
5521,0,0.0
5521,1,0.0
5522,0,0.0
5522,1,0.0
5523,0,0.0
5523,1,0.0
5524,0,0.0
5524,1,0.0
5525,0,0.0
5525,1,2.5704262161215418e-05
5526,0,0.0
5526,1,0.0
5527,0,0.0
5527,1,0.0
5528,0,0.0
5528,1,0.0
5529,0,0.0
5529,1,0.0
5530,0,0.006096329432879261
5530,1,6.575770424525588e-05
5531,0,0.0
5531,1,0.0
5532,0,0.0
5532,1,0.0
5533,0,0.0
5533,1,0.0
5534,0,0.0
5534,1,0.0
5535,0,0.016158220423289505
5535,1,0.00010581435493178271
5536,0,0.0
